"","accelerometer_x","accelerometer_y","accelerometer_z","gyroscope_x","gyroscope_y","gyroscope_z","linear_acc_x","linear_acc_y","linear_acc_z","gravity_x","gravity_y","gravity_z","orientation_z","orientation_x","orientation_y","activity"
"622",-1.7191,-9.9554,-0.7111,-1.8213,-9.5655,-1.1637,-0.324,-0.2606,0.1916,-0.159,0.621,0.1806,48.78,78.63,121.71,"walking"
"623",-2.2075,-10.4845,-0.5435,-1.849,-9.4898,-1.6416,-0.483,-1.0785,0.8562,-0.4925,0.7273,0.1225,49.79,76.83,124.22,"walking"
"624",-1.6951,-9.2682,0.0359,-1.8246,-9.4387,-1.9368,0.1295,0.1705,1.9727,-0.2647,0.9106,0.1445,41.31,74.43,135.96,"walking"
"625",-0.3065,-11.2268,-1.7837,-1.7283,-9.5007,-1.709,1.4218,-1.7261,-0.0748,0.3144,0.2398,0.2001,50.51,74.29,136.94,"walking"
"626",-3.9242,-7.4366,-4.0535,-1.7834,-9.5683,-1.1985,-2.1408,2.1317,-2.855,0.9424,0.5165,0.0627,64.18,76.69,127.97,"walking"
"627",0.8715,-11.1525,-2.6337,-1.863,-9.6165,-0.4722,2.7345,-1.5361,-2.1615,0.7042,0.4481,-0.2476,84.32,77.39,113.43,"walking"
"628",-1.099,-8.8085,0.2299,-1.3928,-9.7033,-0.2747,0.2938,0.8948,0.5046,0.5282,-0.1572,-0.1633,99.28,81,104.98,"walking"
"629",-0.9625,-9.2299,-0.0096,-1.4165,-9.7034,-0.0873,0.454,0.4735,0.0778,-0.2378,-0.131,0.318,112.95,82.03,92.1,"walking"
"630",-0.5172,-9.862,1.1062,-1.639,-9.6667,-0.1952,1.4022,0.202,1.5689,0.1752,-0.3955,0.0676,110.41,80.31,96.79,"walking"
"631",0.5243,-10.9323,0.8859,-1.4184,-9.7015,0.1998,2.2942,-1.2167,1.0393,0.0145,-0.2873,0.1372,124.37,80.93,88.3,"walking"
"632",-1.7646,-8.4374,0.5291,-1.1554,-9.7382,0.0483,-0.6038,1.3,0.4615,-0.1914,0.0205,-0.1462,128.4,83.23,87.61,"walking"
"633",-4.3073,-8.3225,-0.7326,-1.1543,-9.727,-0.4715,-3.0846,1.3818,-0.0244,-0.8096,0.3101,-0.0632,120.54,83.35,97.78,"walking"
"634",-3.3687,-9.7279,-2.2578,-1.6166,-9.6207,-0.9992,-1.6938,0.2251,-1.0212,-0.0796,1.1207,0.1452,92.65,79.56,121.92,"walking"
"635",-0.9481,-9.7543,-0.7805,-1.8349,-9.5448,-1.3038,0.8868,-0.2095,0.5233,-0.1907,0.9979,0.172,94.74,77.86,122.94,"walking"
"636",-1.3815,-9.7351,-1.008,-1.7545,-9.4819,-1.7845,0.373,-0.2532,0.7765,-0.3117,1.2282,0.1647,88.55,75.22,135.49,"walking"
"637",-0.8739,-9.5053,-0.182,-1.6249,-9.4611,-2.0044,0.751,-0.0442,1.8225,-0.1675,1.1573,0.1409,94.57,74.52,139.41,"walking"
"638",0.1269,-11.55,-2.0208,-1.5005,-9.5048,-1.8914,1.6274,-2.0452,-0.1294,0.3804,0.3363,0.5343,112.31,75.75,141.57,"walking"
"639",-2.4996,-6.3161,-2.8851,-1.7787,-9.5489,-1.3505,-1.6516,2.448,-1.4495,0.9381,0.6412,0.271,135.6,76.61,131.69,"walking"
"640",1.9226,-11.6649,-3.419,-1.8236,-9.6048,-0.7697,3.2405,-1.376,-2.6438,0.9644,0.3156,-0.1951,143.62,76.89,121.5,"walking"
"641",-2.186,-8.4111,-0.3448,-1.1551,-9.7091,-0.7542,-1.0022,1.0323,0.1908,0.8123,0.172,-0.1786,135.95,81.91,123.14,"walking"
"642",-0.091,-9.4167,0.3879,-1.0011,-9.7539,-0.1701,0.9277,0.2194,0.425,0.1758,0.2893,-0.0118,149.38,83.47,108.56,"walking"
"643",0.0503,-9.6872,0.7398,-1.1161,-9.741,-0.1956,1.5702,0.1897,0.8653,-0.2268,-0.2538,0.3681,162.4,83.67,99.15,"walking"
"644",-0.4597,-9.9745,1.2546,-1.2122,-9.7311,-0.0763,1.2708,-0.6521,2.0344,0.1361,-0.1401,0.1525,161.53,83.09,99.84,"walking"
"645",-5.9115,-14.5979,-5.2602,-1.0027,-9.7492,0.3438,-3.2155,1.6127,-0.1921,-0.1712,0.3932,-0.5262,170.33,82.94,89.61,"walking"
"646",-4.1038,-10.1254,-4.1182,-0.927,-9.7605,-0.2084,-1.2715,1.2473,-2.029,-0.3074,0.4646,-0.0821,162.33,84.49,99.84,"walking"
"647",-1.8604,-7.6856,0.1963,-1.1983,-9.6998,-0.8048,-1.1398,1.609,0.5704,0.0762,0.8672,0.1287,149.87,83.54,115.43,"walking"
"648",-1.8125,-9.6346,-0.7949,-1.4677,-9.6552,-0.8907,0.036,0.1934,0.3144,-0.206,1.0162,0.172,147.51,80.67,120.18,"walking"
"649",-1.2905,-9.9554,-0.9553,-1.5102,-9.6133,-1.2137,0.2851,-0.1543,0.6853,-0.115,0.9936,0.0547,146.37,78.87,125.62,"walking"
"650",-1.2235,-9.4215,-0.4405,-1.506,-9.555,-1.6137,-0.0017,-0.0232,0.9635,-0.4027,0.8898,0.1525,145.25,77.67,134.58,"walking"
"651",-0.1437,-9.9506,-0.419,-1.3998,-9.5513,-1.7272,0.9669,-0.3956,1.6821,-0.14,0.8611,0.067,143.45,76.6,140.27,"walking"
"652",-1.7071,-10.6473,-2.7726,-1.2593,-9.595,-1.5875,0.0764,-1.6192,-1.3151,0.5435,-0.0186,0.3498,155.24,78.08,141.58,"walking"
"653",-1.7263,-7.2211,-1.5802,-1.453,-9.6544,-0.9231,-0.8197,3.1759,-1.03,0.7329,0.1488,0.0132,170.68,79.31,131.15,"walking"
"654",0.4956,-10.9011,-3.2897,-1.2481,-9.7206,-0.3508,2.5048,-1.7255,-2.9824,0.1159,-0.3509,-0.5396,193.34,82.4,105.7,"walking"
"655",-1.3911,-10.2379,-0.0215,-0.9001,-9.7548,-0.4518,-0.6082,1.0588,0.8445,0.1489,-0.9453,-0.3038,183.51,83.46,112.5,"walking"
"656",-0.1796,-9.7902,0.3879,-0.7446,-9.7778,0.0998,0.6776,-0.0507,0.5035,-0.1541,-1.2879,-0.0234,205.25,85.45,86.92,"walking"
"657",-0.0766,-9.522,1.0176,-0.771,-9.7761,-0.0584,0.6393,0.3618,1.1885,-0.3697,-1.4804,0.15,184.98,85.48,94.33,"walking"
"658",-0.7925,-9.4239,1.0583,-0.8425,-9.7701,-0.066,0.1003,0.399,1.2918,-0.1187,-1.4407,0.1952,186.57,85.22,96.27,"walking"
"659",-2.1094,-9.0504,1.324,-0.8894,-9.7662,-0.024,-1.2199,0.7158,1.3481,-0.7448,-1.2275,-0.1627,198.88,84.44,79.92,"walking"
"660",-3.8237,-9.3233,-1.5874,-1.1147,-9.729,-0.5241,-0.5395,0.8999,0.1172,-1.013,-1.3545,0.1048,174.94,84.54,101.3,"walking"
"661",-2.2386,-8.3895,1.3384,-1.5403,-9.6297,-1.0329,-0.6579,1.2351,2.3567,-0.4204,-1.3441,0.0065,149.85,79.94,125.02,"walking"
"662",-2.5236,-9.9722,-0.9697,-1.8536,-9.5983,-0.7784,-0.5837,-0.2846,-0.2225,-0.3679,-1.5195,0.0095,156.5,78.74,120.01,"walking"
"663",-2.6553,-9.3736,0.2658,-2.0459,-9.5234,-1.1359,-0.4824,0.0804,1.3513,-0.7118,-1.2941,-0.0796,163.09,76.63,117.5,"walking"
"664",-2.6337,-9.4406,-0.2227,-2.1293,-9.4865,-1.2819,-0.5418,0.2019,0.9441,-0.6593,-0.9825,-0.1438,166.55,75.67,120.11,"walking"
"665",-2.7462,-9.8405,-0.1748,-2.1156,-9.48,-1.3507,-0.8567,-0.6387,1.1249,-0.151,-0.6423,-0.2715,167.59,75.06,122.08,"walking"
"666",-1.336,-9.9051,-0.6465,-2.0223,-9.5292,-1.1286,0.9156,-0.0151,0.2538,0.0145,-0.9355,-0.4248,168.99,75.85,120.14,"walking"
"667",-2.2219,-8.3919,-1.1085,-1.5413,-9.6659,-0.604,-0.7428,1.4938,-0.1644,0.5172,-1.112,-0.5421,160.97,79.16,116.27,"walking"
"668",-1.1445,-11.9379,-1.9849,-1.3031,-9.7192,0.0946,0.3158,-1.2853,-1.9391,0.1965,-1.7907,-0.3832,160.16,81.2,102.82,"walking"
"669",-1.154,-9.376,1.2977,-0.9896,-9.7507,0.3381,-0.3599,0.0856,0.6269,0.5081,-2.0949,-0.2464,171.51,83.88,71.14,"walking"
"670",-1.5946,-9.6992,0.4884,-0.7739,-9.7451,0.7774,-0.8699,-0.4993,-0.9891,-0.1089,-2.1554,0.0554,171.15,83.67,48.74,"walking"
"671",-1.3767,-9.613,1.4007,-0.8002,-9.7511,0.6678,-0.5488,2e-04,0.4991,-0.1602,-1.9349,0.0731,158.27,83.83,48.3,"walking"
"672",-1.4078,-9.4191,1.4677,-0.9168,-9.7414,0.6588,-0.491,0.3224,0.8089,-0.2879,-1.6178,0.3192,127.52,83.53,51.27,"walking"
"673",-2.5355,-9.4765,-0.6632,-1.0317,-9.738,0.5257,-1.9851,-0.4903,-1.4499,-0.6538,-1.1994,0.0053,110.06,83.03,56.84,"walking"
"674",-2.5331,-9.6489,0.2514,-1.3422,-9.7141,0.0773,-1.191,0.0651,0.1741,-0.3148,-1.0124,0.2582,60.5,82.71,84.35,"walking"
"675",-1.2666,-9.4406,-0.8236,-1.5474,-9.6835,-0.0684,0.2808,0.2429,-0.7552,-0.7094,-1.7516,0.0291,60.12,81.54,87.52,"walking"
"676",-2.9162,-9.1988,0.5315,-1.6402,-9.6637,-0.3027,-1.3742,0.5176,1.2532,-0.2054,-1.2482,-0.0271,18.33,80.49,101.78,"walking"
"677",-2.7486,-9.7231,-0.3903,-1.8312,-9.63,-0.2842,-0.872,-0.0549,-0.1252,-0.5597,-1.291,0.1317,17.46,79.57,97.74,"walking"
"678",-2.083,-9.0695,0.4789,-2.0299,-9.5719,-0.6548,-0.1492,0.702,1.3885,-0.5768,-0.8475,-0.0418,353.73,77.7,106.49,"walking"
"679",-3.3879,-9.1437,0.1891,-2.0593,-9.5502,-0.8497,-1.3286,0.4065,1.0389,-0.4656,-0.5317,-0.1334,338.54,77.18,110.75,"walking"
"680",-2.9881,-11.4494,-1.0128,-2.2651,-9.5081,-0.7973,-0.723,-1.9413,-0.2155,-0.2488,-0.7333,0.128,335.04,76.35,110.8,"walking"
"681",-1.7766,-9.5675,-1.6113,-2.2213,-9.5219,-0.7545,0.4448,-0.0456,-0.8569,-0.1694,-0.7571,-0.434,327.95,75.67,108.07,"walking"
"682",-1.6113,-8.9115,-2.2195,-1.8496,-9.6246,-0.3399,0.2431,1.0866,-1.87,0.6376,-1.0656,-0.3258,320.77,78.35,104.33,"walking"
"683",-1.5371,-9.7591,-1.2881,-1.5605,-9.6816,-0.0423,-0.0122,0.1641,-1.3229,0.337,-0.6704,-0.3185,330.59,79.56,96.57,"walking"
"684",-1.6616,-9.4406,0.1508,-1.3714,-9.7088,0.1667,-0.1439,0.2968,-0.0116,0.4397,-0.2458,-0.2922,341.72,81.9,83.07,"walking"
"685",-1.0056,-9.376,-0.103,-1.1963,-9.7225,0.4595,0.3583,0.3073,-0.6523,0.045,-0.2049,0.0926,348.82,82.46,72.49,"walking"
"686",-0.9649,-9.5484,1.2642,-1.4583,-9.6955,0.1994,0.9451,0.4196,1.35,-0.2133,-0.4181,0.3321,338.25,81.64,81.97,"walking"
"687",-0.2227,-12.1605,1.0439,-1.4407,-9.6809,0.6125,0.2826,-5.9735,-1.8481,0.4134,-0.3784,0.1054,336.29,81.04,73.75,"walking"
"688",-1.8388,-7.5252,1.1229,-1.2865,-9.7147,0.3728,0.4088,2.3071,1.1404,-0.316,0.3596,0.1458,342.82,80.7,61.37,"walking"
"689",-4.348,-9.4167,-2.3679,-1.4526,-9.6962,-0.2098,-2.3706,-0.1673,-4.4275,-0.6648,0.2453,-0.0674,317.74,81.62,86.09,"walking"
"690",-3.7901,-9.6824,-1.5299,-1.8038,-9.6166,-0.6614,-2.0534,-0.3771,-1.2876,0.0976,0.9167,0.139,298.89,80.49,108.06,"walking"
"691",-1.6497,-9.4694,-0.668,-2.0864,-9.5353,-0.9463,0.4631,-0.0849,0.3022,-0.0674,1.2588,0.1812,303.28,76.98,112.44,"walking"
"692",-1.4054,-10.0895,-0.9601,-2.1032,-9.5036,-1.1953,0.578,-0.277,0.264,-0.0423,1.3284,0.2001,301.96,75.9,118.32,"walking"
"693",-1.0176,-9.704,-0.4501,-1.9944,-9.466,-1.6084,0.8044,-0.0871,1.3163,-0.2537,1.3766,0.1348,303.4,74.89,126.12,"walking"
"694",-0.7542,-9.273,-0.0024,-1.7906,-9.4962,-1.6689,1.4674,-0.1886,1.7096,0.0444,1.2135,0.1751,293.01,75.15,132.68,"walking"
"695",-4.0008,-8.5428,-3.1413,-1.8396,-9.5668,-1.1236,-1.5243,-0.549,-2.0081,0.7304,0.7756,0.1445,299.05,76.6,125.81,"walking"
"696",1.573,-11.6098,-1.9202,-1.9757,-9.5945,-0.4608,3.5488,-2.0154,-1.4594,1.3511,0.4903,-0.0167,308.36,77.69,117.66,"walking"
"697",-1.6066,-8.1836,0.1748,-1.389,-9.7012,-0.3564,-0.2176,1.5176,0.5312,0.414,0.4151,-0.3753,335.07,81.59,104.39,"walking"
"698",-0.5196,-9.5675,-0.4453,-1.1753,-9.7358,0.0419,0.5337,-0.0328,-0.5878,0.359,0.6057,-0.0351,343.68,82.85,96.56,"walking"
"699",0.1413,-9.1006,1.5419,-1.2933,-9.7201,-0.1281,1.4346,0.6195,1.67,-0.2054,0.3638,0.2893,359.01,82.74,93.61,"walking"
"700",0.1006,-10.5324,0.237,-1.341,-9.7135,0.1381,1.4415,-0.8189,0.0989,0.1055,0.2276,0.0932,0.11,82.07,89.27,"walking"
"701",-5.2099,-11.1501,-2.277,-1.1995,-9.7301,0.2378,-4.0631,-3.8455,-3.4821,-0.308,0.6131,-0.2446,356.98,82.39,75.94,"walking"
"702",-0.8643,-7.2738,-1.9825,-1.1482,-9.7392,-0.0146,0.2839,2.4654,-1.9679,-0.0118,1.1048,-0.0387,358.59,83.25,84.24,"walking"
"703",-2.6361,-7.846,1.0152,-1.4621,-9.6676,-0.755,-1.174,1.8215,1.7702,-0.44,1.2471,0.2032,355.09,82.27,108.95,"walking"
"704",-2.8109,-10.0655,-1.6712,-1.8127,-9.5969,-0.8853,-0.9982,-0.4686,-0.7859,-0.1162,1.6295,0.2887,350.56,78.73,115.82,"walking"
"705",-1.02,-10.293,-0.7997,-1.9259,-9.5349,-1.2439,0.9059,-0.7581,0.4442,0.0829,1.4872,0.2722,340.07,76.64,122.17,"walking"
"706",-0.1077,-9.8644,0.1891,-1.8599,-9.5062,-1.531,1.5175,-0.5546,1.689,-0.2463,1.1787,0.1696,353.17,76.2,124.57,"walking"
"707",-0.7303,-9.8884,0.2921,-1.5239,-9.5447,-1.6572,0.7936,-0.3437,1.9494,-0.2097,0.9338,0.0071,348.19,76.73,137.4,"walking"
"708",-3.6752,-7.6497,-3.0599,-1.5479,-9.6126,-1.1713,-2.1441,1.3021,-1.8862,0.8654,0.6809,0.1158,287.92,77.7,135.52,"walking"
"709",0.6249,-11.2555,-2.6409,-1.6525,-9.6496,-0.57,2.2774,-1.6059,-2.0708,1.29,0.2404,-0.0161,306.94,79.12,116.09,"walking"
"710",-1.6832,-8.1525,-0.1748,-1.1871,-9.7246,-0.4394,-0.4961,1.5721,0.2646,0.5197,0.4023,-0.3839,12.54,80.61,105.49,"walking"
"711",-0.2179,-9.8716,-0.158,-0.9316,-9.7619,0.0908,0.7137,-0.1097,-0.2488,0.0481,-0.0552,-0.0919,37.92,84.26,86.7,"walking"
"712",0.2993,-9.7088,1.3599,-1.0651,-9.7479,-0.1198,1.3644,0.0391,1.4797,-0.2976,-0.2739,0.3724,45.81,84.58,87.55,"walking"
"713",0.0934,-9.6537,1.7311,-1.1068,-9.7439,0.0372,0.9728,0.1357,1.2054,0.1684,-0.2489,0.0535,59.39,83.52,88.07,"walking"
"714",-2.0998,-8.0639,0.4453,-0.732,-9.7775,0.1859,-3.4303,0.9578,-1.2309,-0.8315,0.067,-0.3784,20.17,83.7,61.11,"walking"
"715",-3.7494,-10.4007,-3.2706,-0.9659,-9.7579,-0.1419,-1.5628,1.4946,-1.6268,-0.2842,0.3315,0.0633,22.97,84.29,98.36,"walking"
"716",-2.1548,-7.9011,-0.7877,-1.2432,-9.6998,-0.734,-1.7681,0.9505,-1.0212,-0.2097,0.6595,0.092,14.14,82.25,117.2,"walking"
"717",-0.9601,-9.522,-0.7542,-1.6088,-9.5932,-1.2461,0.1571,0.1853,0.8263,-0.2482,0.7432,0.1965,344.96,78.68,126.6,"walking"
"718",-1.5659,-9.953,-0.8164,-1.5868,-9.5331,-1.665,0.0543,-0.3953,1.1601,-0.4217,0.9106,0.238,344.18,77.51,130.39,"walking"
"719",-0.3639,-8.8756,-0.0575,-1.5684,-9.501,-1.8548,1.1203,0.6306,1.7618,-0.2042,0.8916,0.0358,347.79,75.66,139.78,"walking"
"720",-2.2674,-11.1549,-2.9617,-1.3927,-9.58,-1.5664,0.1839,-2.4686,0.2221,0.2876,0.0657,0.2789,321.23,76.34,141.91,"walking"
"721",-2.9833,-8.0017,-2.4661,-1.673,-9.6166,-0.9445,-0.4936,0.7674,-0.911,1.0456,0.2612,0.2007,338.96,78.97,126.54,"walking"
"722",1.3456,-10.9993,-3.7997,-1.6006,-9.6725,-0.2262,2.2447,-0.3164,-3.0707,0.2405,0.2374,-0.6148,0.18,78.44,111.89,"walking"
"723",-1.8244,-9.8022,0.2275,-1.054,-9.748,-0.1864,-0.8351,0.6881,0.4953,0.5191,-0.6771,-0.2055,40.08,83.73,100.03,"walking"
"724",-0.3879,-9.1629,0.6297,-1.035,-9.751,0.1274,0.625,0.7251,0.3984,-0.1174,-0.47,0.2288,71.2,84.05,83.66,"walking"
"725",-0.8021,-9.8907,1.2833,-1.2629,-9.7234,0.1745,0.5421,-0.2366,1.0688,0.0029,-0.4327,0.205,47.04,83,86.94,"walking"
"726",-5.5308,-13.0464,-2.7702,-1.1308,-9.7189,0.6595,-4.4614,-3.3178,-3.388,-0.2964,-0.1737,-0.6386,86.09,82.22,68.06,"walking"
"727",-0.996,-8.1214,-1.9537,-0.9392,-9.7614,0.0566,-0.0462,1.6391,-1.9637,-0.432,0.1677,0.012,72.33,84.49,86.55,"walking"
"728",-2.6576,-8.8181,0.6704,-1.2243,-9.6944,-0.831,-1.508,0.8945,1.3866,-0.7069,-0.2018,0.037,60.19,83.84,108.42,"walking"
"729",-2.2937,-9.6824,-0.9146,-1.5597,-9.6175,-1.1139,-0.6857,-0.0775,0.2381,-0.2891,0.5593,0.2038,34.83,80.58,125.34,"walking"
"730",-1.5443,-9.7902,-0.3567,-1.7652,-9.5234,-1.5358,0.218,-0.2742,1.2275,-0.3972,0.924,0.128,48.52,76.92,128.05,"walking"
"731",-0.9912,-9.7639,0.2993,-1.7991,-9.4455,-1.9275,0.8078,-0.3183,2.2268,-0.4009,0.6503,0.2441,47.15,74.4,136.97,"walking"
"732",0.1532,-10.4893,0.2179,-1.6405,-9.4657,-1.9694,1.7937,-1.0236,2.1873,-0.3031,0.6216,0.0566,62.26,74.46,138.08,"walking"
"733",-4.2187,-9.2802,-3.1964,-1.7015,-9.5375,-1.52,-2.5172,0.2573,-1.6764,0.4702,-0.0027,0.0908,70.41,75.42,138.28,"walking"
"734",-1.5706,-9.0815,-1.9011,-1.9297,-9.5654,-0.9747,0.3591,0.4839,-0.9264,1.235,-0.5067,0.0767,89.17,77.26,116.8,"walking"
"735",-0.6153,-9.3113,0.1221,-1.5032,-9.6849,-0.3379,0.8878,0.3735,0.46,0.3425,-0.5018,-0.4413,104.19,78.46,103.57,"walking"
"736",-1.4653,-9.534,-0.3136,-1.1961,-9.733,0.0943,-0.3051,0.1918,-0.3624,0.3468,-0.8329,-0.1578,110.15,82.67,91.68,"walking"
"737",-1.1684,-9.4167,0.9553,-1.2769,-9.7227,0.0968,0.1085,0.306,0.8585,-0.2671,-0.5567,0.2918,115.77,82.9,83.37,"walking"
"738",-0.2227,-9.0528,2.4302,-1.4902,-9.6911,0.1804,1.2675,0.6383,2.2498,0.1428,-0.6172,0.1775,109.65,81.32,87.41,"walking"
"739",-3.7949,-9.4287,-1.822,-1.2485,-9.7218,0.3124,-3.2177,-4.3437,-2.7623,-0.7063,-0.3087,-0.349,117.78,80.96,75.68,"walking"
"740",-1.743,-8.5739,-1.7191,-1.2455,-9.7238,-0.2571,0.2823,1.8046,-1.0993,-0.3697,-0.2892,-0.0296,98.42,82.74,95.39,"walking"
"741",-2.5188,-8.2363,0.2299,-1.525,-9.6539,-0.8046,-0.8145,1.3355,0.747,-0.349,0.0908,0.1525,85.31,82.28,107.91,"walking"
"742",-2.0902,-9.6992,-0.9409,-1.8883,-9.5698,-1.0117,-0.4223,-0.2816,-0.5498,-0.2964,0.442,0.18,74.11,78.03,116.7,"walking"
"743",-2.1955,-9.8716,-0.6129,-1.9817,-9.525,-1.2318,-0.2305,-0.0739,0.9128,-0.0362,0.618,0.1232,71.7,76.78,120.36,"walking"
"744",-2.3464,-9.4143,0.0407,-1.9717,-9.4757,-1.5789,-0.2954,0.3163,1.9599,-0.4204,1.0468,0.004,64.45,75.07,128.69,"walking"
"745",-0.2801,-11.5955,-0.9146,-1.9088,-9.4818,-1.6194,1.6287,-2.1137,0.7048,0.0206,0.7817,0.1482,62.19,74.81,132.49,"walking"
"746",-2.9689,-8.775,-2.605,-1.9794,-9.5266,-1.2231,-0.7046,0.3446,-1.3004,0.8147,0.6583,0.103,76.84,76.27,121.71,"walking"
"747",0.1604,-11.6912,-2.9928,-2.0905,-9.5587,-0.6569,2.2509,-2.1326,-2.336,0.8661,0.6968,-0.0381,84.81,76.8,112.93,"walking"
"748",-1.6688,-8.3704,0.1173,-1.6165,-9.6453,-0.7249,-0.0523,1.2749,0.8422,0.3419,0.8214,-0.1236,88.84,79.14,113.29,"walking"
"749",-0.2969,-9.7974,-0.838,-1.5603,-9.6705,-0.4665,1.2634,-0.1269,-0.3715,0.2924,1.0077,0.0541,97.03,80.27,107.82,"walking"
"750",0.2131,-9.7231,0.4645,-1.5708,-9.6638,-0.5604,1.7838,-0.0594,1.0248,0.0524,0.307,0.2954,101,80.22,110,"walking"
"751",-0.3951,-10.1421,0.1987,-1.4895,-9.6856,-0.3757,1.0945,-0.4566,0.5744,0.2094,0.2863,0.0792,109.25,80.68,106.4,"walking"
"752",-2.6696,-8.9522,0.0359,-1.2753,-9.7216,-0.183,-1.3943,0.7695,0.2189,-0.4302,0.7566,-0.0937,128.93,82.33,92.33,"walking"
"753",-1.8436,-8.629,-1.2354,-1.4267,-9.6992,-0.2446,-0.4168,1.0702,-0.9908,0.3486,0.9295,0.1818,118.26,82.06,104.48,"walking"
"754",-1.9513,-8.0232,-0.1772,-1.6149,-9.6591,-0.5145,-0.3364,1.6359,0.3373,0.1886,1.0889,0.0132,126.49,80.73,102.98,"walking"
"755",-2.8085,-9.2826,-0.9793,-1.7819,-9.6179,-0.7007,-1.0266,0.3353,-0.2786,-0.0576,1.5624,0.1293,121.98,78.74,111.47,"walking"
"756",-2.2386,-10.2666,-1.3192,-1.8429,-9.5906,-0.8915,-0.3958,-0.6761,-0.4277,0.0628,1.5953,0.0602,123.83,78.04,114.45,"walking"
"757",-2.2698,-9.6034,-0.3136,-1.8139,-9.5692,-1.145,-0.3673,0.0854,0.9151,0.1361,1.7401,0.1794,126.71,77.37,122.26,"walking"
"758",-0.261,-9.8093,-0.3544,-1.8547,-9.5311,-1.3741,1.5938,-0.2783,1.0197,-0.1987,1.3363,0.282,128.95,76.97,123.5,"walking"
"759",-0.0287,-9.8333,-0.2514,-1.6136,-9.5482,-1.5483,1.5849,-0.285,1.2969,-0.2213,1.0211,0.0743,129.64,76.49,131.01,"walking"
"760",-1.0367,-11.0472,-0.498,-1.3552,-9.5939,-1.5136,0.3592,-1.2881,0.4146,0.1177,0.2808,0.2478,127.53,77.16,136.43,"walking"
"761",-2.8827,-7.7503,-2.775,-1.4863,-9.6157,-1.2241,-1.7124,1.3986,-1.8812,0.5545,0.4414,0.1018,129.21,78.39,132.6,"walking"
"762",0.2251,-10.0775,-2.5499,-1.6262,-9.6397,-0.7764,1.892,-0.5504,-1.6179,0.6394,-0.3735,-0.4046,128.51,78.66,126.08,"walking"
"763",-2.2889,-9.1725,-0.1461,-1.1331,-9.7322,-0.4131,-1.0721,0.4161,0.3389,0.604,-1.0711,-0.2092,127.22,82.33,115.73,"walking"
"764",-0.4597,-10.1182,-0.5531,-0.9481,-9.76,0.1122,0.2921,-0.5617,-0.6653,0.1959,-1.3765,-0.349,135.49,83.43,99.8,"walking"
"765",-1.4605,-9.2491,1.1253,-0.8541,-9.7693,0.039,-0.8387,0.4651,1.1366,-0.4052,-1.4627,0.2068,143.78,85.23,80.74,"walking"
"766",-0.0575,-9.388,1.4366,-1.0942,-9.7446,-0.1242,1.0392,0.0933,1.4482,-0.3722,-1.4443,0.0773,129.59,84.39,91.56,"walking"
"767",-3.8835,-12.5484,-1.2019,-1.0178,-9.753,0.1142,-2.8657,-2.7954,-1.3161,-0.4479,-1.3674,-0.1725,128.13,83.84,86.27,"walking"
"768",-1.5898,-8.9067,-0.5267,-1.1043,-9.7335,-0.4569,-0.1982,1.0615,0.3874,-0.5677,-1.3753,0.0877,119.96,84.4,91.21,"walking"
"769",-2.4254,-8.7367,0.6632,-1.3962,-9.6588,-0.9636,-1.3979,0.5773,1.6101,-0.7808,-1.7736,0.0401,76.95,81.25,122.25,"walking"
"770",-2.581,-9.8381,-0.2059,-1.7064,-9.6137,-0.9134,-0.8746,-0.2243,0.7075,-0.2433,-1.7235,-0.0564,75.47,79.17,124.02,"walking"
"771",-2.7438,-9.7782,-0.1508,-1.8425,-9.5623,-1.1562,-0.9014,-0.2159,1.0054,-0.8028,-1.4614,-0.1798,79.13,78.09,116.53,"walking"
"772",-2.1022,-9.6465,0.4046,-1.8207,-9.5537,-1.2576,-0.2815,-0.0928,1.6622,-0.421,-1.2794,-0.4853,67.87,76.96,124.63,"walking"
"773",-3.1868,-9.795,-1.1947,-1.5643,-9.6118,-1.1563,-1.6225,-0.1832,-0.0385,-0.3563,-1.1395,-0.481,51.66,78.06,125.19,"walking"
"774",-2.775,-9.9123,-0.8428,-1.4076,-9.6536,-0.9985,-1.3674,-0.2587,0.1557,-0.0197,-1.3332,-0.4816,41.56,78.94,127.98,"walking"
"775",-2.0184,-9.2706,-1.1109,-1.2671,-9.684,-0.886,-0.7513,0.4134,-0.225,-0.1718,-1.6032,-0.4107,30.13,80.64,124.28,"walking"
"776",-1.5946,-9.3975,-0.4501,-1.1011,-9.7325,-0.4858,-0.4935,0.335,0.0357,0.5826,-1.7467,-0.4492,11.66,81.36,124.92,"walking"
"777",-0.7111,-10.5492,-0.4525,-0.949,-9.7591,0.1738,0.2379,-0.7901,-0.6263,0.1935,-2.3283,-0.2134,28.7,84.16,88.29,"walking"
"778",-1.8915,-10.2978,0.4884,-0.6677,-9.7602,0.6797,-1.2238,-0.5375,-0.1912,0.3236,-2.4107,-0.0558,51.04,84.76,53.28,"walking"
"779",-1.6951,-9.5699,0.917,-0.7179,-9.7512,0.7539,-0.9772,0.1813,0.1631,-0.2292,-2.1389,0.2056,51.94,84.08,40.3,"walking"
"780",-1.3192,-8.7391,1.7909,-0.8682,-9.7515,0.57,-0.451,1.0124,1.2209,-0.1474,-1.6575,0.1781,22.59,83.94,53.73,"walking"
